TAZ_NUM,DESCRIPT,P4_ESCO,P5_SHOP,P6_MAIN,P7_EATI,P8_VISI,P9_DISC,P10_ATWO,P11_ALLNM,P12_WHOM1,P13_WHOM2,P14_WHOM3,P15_WHOM4,P16_WHOM5,P17_WHOM6,P18_WHOM7,P19_WHOM8,P20_SHOM1,P21_SHOM2,P22_SHOM3,P23_WHOM,P24_WHOM,P25_WHOM,P26_WHOM,P27_WHOM,P28_WHOM,P29_WHOM,P30_WHOM,P31_WHOM,P32_WHOM,P33_WHOM,P34_WHOM,P35_WHOM,P36_WHOM,P37_WHOM,P38_WHOM,P39_WHOM,P40_WHOM,P41_WHOM,P42_WHOM,P43_WHOM,P44_WHOM,P45_WHOM,P46_WHOM,P47_WHOM,P48_WHOM,P49_WHOM,P50_WHOM,P51_WHOM,P52_WHOM,P53_WHOM,P54_WHOM,P55_SCHU1,P56_SCHU2,P57_SCHU3,P58_SCHS1,P59_SCHS2,P60_SCHS3,P61_SCHA1,P62_SCHA2,P63_SCHA3,P64_SCHT1,P65_SCHT2,P66_SCHT3,P67_UNIV,ACCESS1,ACCESS2,ACCESS3,ACCESS4,ACCESS5,ACCESS6,ACCESS7,ACCESS8,ACCESS9,ACCESS10,ACCESS11,ACCESS12,ACCESS13,ACCESS14,ACCESS15,ACCESS16,ACCESS17,ACCESS18,ACCESS19,ACCESS20,ACCESS21,ACCESS22,ACCESS23,ACCESS24,ACCESS25,ACCESS26,ACCESS27,ACCESS28,ACCESS29,ACCESS30,ACCESS31,ACCESS32,ACCESS33,ACCESS34,ACCESS35,ACCESS36,ACCESS37,ACCESS38,ACCESS39,ACCESS40,ACCESS41,ACCESS42,ACCESS43,ACCESS44,ACCESS45,ACCESS46,ACCESS47,ACCESS48,ACCESS49,ACCESS50,ACCESS51,ACCESS52,ACCESS53,ACCESS54,ACCESS55,ACCESS56,ACCESS57,ACCESS58,ACCESS59,ACCESS60,ACCESS61,ACCESS62,ACCESS63,ACCESS64,ACCESS65,ACCESS66,ACCESS67,ACCESS68,ACCESS69,ACCESS70,ACCESS71,ACCESS72,ACCESS73,ACCESS74,ACCESS75,ACCESS76,ACCESS77,ACCESS78,ACCESS79,ACCESS80,ACCESS81,ACCESS82,ACCESS83,ACCESS84,ACCESS85,ACCESS86,ACCESS87,ACCESS88,ACCESS89,ACCESS90,ACCESS91,ACCESS92,ACCESS93,ACCESS94,ACCESS95,ACCESS96,ACCESS97,ACCESS98,ACCESS99,ACCESS100,ACCESS101,ACCESS102,ACCESS103,ACCESS104,ACCESS105,ACCESS106,ACCESS107,ACCESS108,ACCESS109,ACCESS110,ACCESS111,ACCESS112,ACCESS113,ACCESS114,ACCESS115,ACCESS116,ACCESS117,ACCESS118,ACCESS119,ACCESS120,ACCESS121,ACCESS122,ACCESS123,ACCESS124,ACCESS125,ACCESS126,ACCESS127,ACCESS128,ACCESS129,ACCESS130,ACCESS131,ACCESS132,ACCESS133,ACCESS134,ACCESS135,ACCESS136,ACCESS137,ACCESS138,ACCESS139,ACCESS140,ACCESS141,ACCESS142,ACCESS143,ACCESS144,ACCESS145,ACCESS146,ACCESS147,X.,X,X.1,X.2,X.3,X.4,X.5,X.6
6304,NA,2864,31.941564,23.997199,7.615688,10.265623,14.246063,5.748626,80.764896,4.512015,4.220774,16.445842,6.154753,1.400392,0.051618,0.198589,3.868429,223.4,387.6,0,4.438498,3.117443,13.032126,4.972788,1.434376,0.007227,0.157307,3.068752,0.131301,0.036723,0.090048,0.309226,0.551488,0,0.2444,0.707477,0.36445,0.248176,0.312542,0.093444,0.004118,0,0.011566,0.303621,0.872902,0.641133,2.039921,0.478507,0,0,0.02603,0.227943,0,0,0,223.4,387.6,0,0,0,0,223.4,387.6,0,0,1054.499584,954.247165,3660.563436,1411.524511,552.088489,28.463065,234.397842,1172.554515,9521.74408,21195.886809,16239.2689,18119.083528,50393.519071,1028.335981,51307.961818,66051.043932,180392.839575,52747.85881,59092.959675,54660.401253000004,12548.826873,14012.349961,12989.584184,8940.922157,10176.707896,9322.154987,4950.666534,5548.715935,5131.070694,2364.007542,2665.536783,2455.557576,11707.724196,13100.752816,12126.202624,27702.415304,60279.10244,39899.88158,12217.447681,15647.034608,42379.176133,8629.791693,11472.740581,32272.9303,4814.375401,6202.605211,16953.794812,2293.323466,2998.896021,8313.095307,11397.609772,14641.492514,39931.047622,3214.093889,11803.777135,32.157343,23.981086,102.639692,39.603548,13.496312,0.454006,4.142743,31.915606,874.035896,759.609488,3047.436627,1130.475916,460.531481,15.982463,176.562886,970.72903,360.418292,705.168943,243.919086,116.960026,3001.765921,7638.404983,6945.147823,10930.734521,185.710524,23.180485,123.800302,7.227246,539.658441,80.333589,201.145795,35.367646,70.213165,54.253901,2.707737,0,13.082128,135.920508,111.534034,239.942176,208.850508,9.535891,158.034467,151.025741,6.292946,92.260231,728.062198,7.913886,250.970062,245.138872,4.414951,74.192659,63.65226,0.296406,17.172833,0.205457,0,0,4.471978,0.585476,6.491105,133.984808,7.755153,35.835132,778.547138,9.535891,44.375433,546.82952,6.292946,29.486126,2023.498013,7.913886,109.425424,804.523197,4.414951,23.946522,250.50137,0.296406,4.245804,6.927128,0,0,55.726122,0.585476,1.349349,372.306906,7.755153,13.869545,4229.004,11947.185901,293.111179,95.174408,NA,NA,NA,NA,NA,NA,NA,NA
6305,NA,1910,50.832001,22.038195,21.352973,17.163035,62.326656,16.623853,235.989346,12.418047,5.364883,33.61324,9.470699,5.276357,0.088884,0.915916,11.987035,75,184,0,11.429709,9.404266,37.09979,12.616994,1.934716,0,0,4.634678,0.102955,0.11882,0.716985,0.26426500000000003,0,0,1.522187,1.548261,0.166947,0.193739,0.228741,0.195797,0,0,0,0.371636,2.67216,1.700706,5.166131,1.318101,0.214856,0,0.111483,0.588106,0,0,0,75,184,0,0,0,0,75,184,0,0,1054.499584,954.247165,3660.563436,1411.524511,552.088489,28.463065,234.397842,1172.554515,9521.74408,21195.886809,16239.2689,18119.083528,50393.519071,1028.335981,51307.961818,66051.043932,180392.839575,52747.85881,59092.959675,54660.401253000004,12548.826873,14012.349961,12989.584184,8940.922157,10176.707896,9322.154987,4950.666534,5548.715935,5131.070694,2364.007542,2665.536783,2455.557576,11707.724196,13100.752816,12126.202624,27702.415304,60279.10244,39899.88158,12217.447681,15647.034608,42379.176133,8629.791693,11472.740581,32272.9303,4814.375401,6202.605211,16953.794812,2293.323466,2998.896021,8313.095307,11397.609772,14641.492514,39931.047622,3214.093889,11803.777135,32.157343,23.981086,102.639692,39.603548,13.496312,0.454006,4.142743,31.915606,874.035896,759.609488,3047.436627,1130.475916,460.531481,15.982463,176.562886,970.72903,360.418292,705.168943,243.919086,116.960026,3001.765921,7638.404983,6945.147823,10930.734521,185.710524,23.180485,123.800302,7.227246,539.658441,80.333589,201.145795,35.367646,70.213165,54.253901,2.707737,0,13.082128,135.920508,111.534034,239.942176,208.850508,9.535891,158.034467,151.025741,6.292946,92.260231,728.062198,7.913886,250.970062,245.138872,4.414951,74.192659,63.65226,0.296406,17.172833,0.205457,0,0,4.471978,0.585476,6.491105,133.984808,7.755153,35.835132,778.547138,9.535891,44.375433,546.82952,6.292946,29.486126,2023.498013,7.913886,109.425424,804.523197,4.414951,23.946522,250.50137,0.296406,4.245804,6.927128,0,0,55.726122,0.585476,1.349349,372.306906,7.755153,13.869545,4229.004,11947.185901,293.111179,95.174408,NA,NA,NA,NA,NA,NA,NA,NA
6306,NA,2616,20.761962,32.082163,5.397619,9.345972,12.90347,18.305112,59.034694,25.131511,13.332294,76.359744,26.379433,2.083825,0.320151,0.959069,14.933883,88,168,0,11.021601,11.134178,66.59746,23.481879,4.125786,0.034904,0.759704,12.965935,0.052842,0.033262,0.03624,0.963847,0.221947,0,0.341919,0.555967,0.687053,0.685536,0.817248,0.566709,0.019887,0,0.032684,0.180002,3.278585,2.720394,11.685239,2.148442,0,0,0.023576,1.428204,0,0,0,88,168,0,0,0,0,88,168,0,0,1173.657003,1060.500184,4078.269537,1558.686042,619.722222,31.076943,258.026141,1309.277124,8672.509754,19795.749822,16675.319639,17862.800035,55776.128368,724.599908,56373.470186,70101.238015,180851.889734,57677.749208,63518.482995,59427.214572,13767.794083,15109.033202,14169.37026,9747.611671,10892.854877,10099.458833,5411.875301,5962.710259,5577.006574,2579.325846,2855.237209,2662.343266,12806.010096,14086.35982,13188.039234,24347.176032,56778.4258,36462.34586,13468.255899,16646.051987,42446.353843,9462.339988,12124.6534,32321.567365,5288.349123,6581.751876,16999.528324,2516.688219,3168.972543,8295.30315,12525.713425,15541.881776,40015.298166,3512.754651,11828.584977,25.758086,19.220511,85.237783,31.213208,8.897519,0.305404,2.663661,23.180435,1013.615348,885.168534,3530.116387,1306.23347,540.100418,19.642629,205.777825,1131.924594,236.380745,477.535986,186.15327,88.512918,3292.829502,8430.158226,7843.702026,12343.10173,218.571875,25.939801,144.70225,8.192788,633.771974,89.818207,232.285888,38.810101,81.073718,60.764278,3.131903,0,13.882675,152.095791,129.588166,267.34869,224.41514,11.173275,177.095986,161.840536,7.430175,103.011298,784.602136,9.343292,276.767883,262.898828,5.018579,82.674304,68.433071,0.308895,19.294186,0.207739,0,0,4.521569,0.627928,7.401047,144.167399,9.154216,39.288161,876.947253,11.173275,47.610171,613.697235,7.430175,31.606664,2247.516423,9.343292,118.013448,891.266285,5.018579,25.719003,276.800889,0.308895,4.648119,7.158086,0,0,59.801204,0.627928,1.444012,410.007371,9.154216,14.972221,4163.777616,13285.655273,211.789738,67.610548,NA,NA,NA,NA,NA,NA,NA,NA
6307,NA,1477,106.790558,82.124554,30.417453,13.252619,52.009712,13.591188,314.640056,4.341287,11.135853,30.8482,10.898881,4.413433,0,0.927317,7.091655,53,0,0,12.912199,5.539581,16.021587,5.605987,4.360947,0,0,5.505609,0.650742,0.091705,1.10071,0.695957,2.295416,0,1.374755,4.257193,1.134004,0.627556,0.822218,0.05165,0,0,0.021785,1.072502,1.561054,0.799032,1.514986,0.624562,0.217531,0,0.092603,0.179701,0,0,0,53,0,0,0,0,0,53,0,0,0,1173.657003,1060.500184,4078.269537,1558.686042,619.722222,31.076943,258.026141,1309.277124,8672.509754,19795.749822,16675.319639,17862.800035,55776.128368,724.599908,56373.470186,70101.238015,180851.889734,57677.749208,63518.482995,59427.214572,13767.794083,15109.033202,14169.37026,9747.611671,10892.854877,10099.458833,5411.875301,5962.710259,5577.006574,2579.325846,2855.237209,2662.343266,12806.010096,14086.35982,13188.039234,24347.176032,56778.4258,36462.34586,13468.255899,16646.051987,42446.353843,9462.339988,12124.6534,32321.567365,5288.349123,6581.751876,16999.528324,2516.688219,3168.972543,8295.30315,12525.713425,15541.881776,40015.298166,3512.754651,11828.584977,25.758086,19.220511,85.237783,31.213208,8.897519,0.305404,2.663661,23.180435,1013.615348,885.168534,3530.116387,1306.23347,540.100418,19.642629,205.777825,1131.924594,236.380745,477.535986,186.15327,88.512918,3292.829502,8430.158226,7843.702026,12343.10173,218.571875,25.939801,144.70225,8.192788,633.771974,89.818207,232.285888,38.810101,81.073718,60.764278,3.131903,0,13.882675,152.095791,129.588166,267.34869,224.41514,11.173275,177.095986,161.840536,7.430175,103.011298,784.602136,9.343292,276.767883,262.898828,5.018579,82.674304,68.433071,0.308895,19.294186,0.207739,0,0,4.521569,0.627928,7.401047,144.167399,9.154216,39.288161,876.947253,11.173275,47.610171,613.697235,7.430175,31.606664,2247.516423,9.343292,118.013448,891.266285,5.018579,25.719003,276.800889,0.308895,4.648119,7.158086,0,0,59.801204,0.627928,1.444012,410.007371,9.154216,14.972221,4163.777616,13285.655273,211.789738,67.610548,NA,NA,NA,NA,NA,NA,NA,NA
6308,NA,2672,31.639951,33.681841,6.274511,6.894772,3.775662,3.326957,61.456526,2.081124,6.324778,13.967328,9.91302,1.87626,0.07424,1.490897,3.768416,163,0,413,4.222325,2.493781,9.564679,6.207712,3.058458,0.054259,1.180979,4.423942,0.222265,0.009733,0.152432,0.417816,0.933551,0,0.287292,1.553873,0.563461,0.303617,0.39153,0.191227,0.030914,0,0.056394,0.349977,0.733328,0.499252,1.289235,0.400148,0,0,0.006899,0.26403,0,0,0,163,0,413,0,0,0,163,0,413,0,1054.499584,954.247165,3660.563436,1411.524511,552.088489,28.463065,234.397842,1172.554515,9521.74408,21195.886809,16239.2689,18119.083528,50393.519071,1028.335981,51307.961818,66051.043932,180392.839575,52747.85881,59092.959675,54660.401253000004,12548.826873,14012.349961,12989.584184,8940.922157,10176.707896,9322.154987,4950.666534,5548.715935,5131.070694,2364.007542,2665.536783,2455.557576,11707.724196,13100.752816,12126.202624,27702.415304,60279.10244,39899.88158,12217.447681,15647.034608,42379.176133,8629.791693,11472.740581,32272.9303,4814.375401,6202.605211,16953.794812,2293.323466,2998.896021,8313.095307,11397.609772,14641.492514,39931.047622,3214.093889,11803.777135,32.157343,23.981086,102.639692,39.603548,13.496312,0.454006,4.142743,31.915606,874.035896,759.609488,3047.436627,1130.475916,460.531481,15.982463,176.562886,970.72903,360.418292,705.168943,243.919086,116.960026,3001.765921,7638.404983,6945.147823,10930.734521,185.710524,23.180485,123.800302,7.227246,539.658441,80.333589,201.145795,35.367646,70.213165,54.253901,2.707737,0,13.082128,135.920508,111.534034,239.942176,208.850508,9.535891,158.034467,151.025741,6.292946,92.260231,728.062198,7.913886,250.970062,245.138872,4.414951,74.192659,63.65226,0.296406,17.172833,0.205457,0,0,4.471978,0.585476,6.491105,133.984808,7.755153,35.835132,778.547138,9.535891,44.375433,546.82952,6.292946,29.486126,2023.498013,7.913886,109.425424,804.523197,4.414951,23.946522,250.50137,0.296406,4.245804,6.927128,0,0,55.726122,0.585476,1.349349,372.306906,7.755153,13.869545,4229.004,11947.185901,293.111179,95.174408,NA,NA,NA,NA,NA,NA,NA,NA
6309,NA,2529,81.577931,39.2629,21.332826,20.097977,51.714119,10.120775,233.778253,2.51306,3.368369,7.330875,3.04321,4.329117,0,0,6.177692,205.6,576.4,0,8.243562,5.646341,10.643519,4.943549,1.197213,0,0,1.597447,0.198585,0.133306,0.136192,0.252892,0.834091,0,0.775659,0.977348,0.412066,0.228036,0.298771,0,0,0,0.007916,0.702434,1.47079,0.882236,0.873893,0.577318,0,0,0.094489,0,0,0,0,205.6,576.4,0,0,0,0,205.6,576.4,0,20,1054.499584,954.247165,3660.563436,1411.524511,552.088489,28.463065,234.397842,1172.554515,9521.74408,21195.886809,16239.2689,18119.083528,50393.519071,1028.335981,51307.961818,66051.043932,180392.839575,52747.85881,59092.959675,54660.401253000004,12548.826873,14012.349961,12989.584184,8940.922157,10176.707896,9322.154987,4950.666534,5548.715935,5131.070694,2364.007542,2665.536783,2455.557576,11707.724196,13100.752816,12126.202624,27702.415304,60279.10244,39899.88158,12217.447681,15647.034608,42379.176133,8629.791693,11472.740581,32272.9303,4814.375401,6202.605211,16953.794812,2293.323466,2998.896021,8313.095307,11397.609772,14641.492514,39931.047622,3214.093889,11803.777135,32.157343,23.981086,102.639692,39.603548,13.496312,0.454006,4.142743,31.915606,874.035896,759.609488,3047.436627,1130.475916,460.531481,15.982463,176.562886,970.72903,360.418292,705.168943,243.919086,116.960026,3001.765921,7638.404983,6945.147823,10930.734521,185.710524,23.180485,123.800302,7.227246,539.658441,80.333589,201.145795,35.367646,70.213165,54.253901,2.707737,0,13.082128,135.920508,111.534034,239.942176,208.850508,9.535891,158.034467,151.025741,6.292946,92.260231,728.062198,7.913886,250.970062,245.138872,4.414951,74.192659,63.65226,0.296406,17.172833,0.205457,0,0,4.471978,0.585476,6.491105,133.984808,7.755153,35.835132,778.547138,9.535891,44.375433,546.82952,6.292946,29.486126,2023.498013,7.913886,109.425424,804.523197,4.414951,23.946522,250.50137,0.296406,4.245804,6.927128,0,0,55.726122,0.585476,1.349349,372.306906,7.755153,13.869545,4229.004,11947.185901,293.111179,95.174408,NA,NA,NA,NA,NA,NA,NA,NA
6310,NA,291,14.355375,7.793635,5.121421,3.156972,12.485778,2.637899,55.13136,1.040249,1.037953,3.770107,1.139643,1.058049,5e-4,0.199763,1.701487,0,0,0,2.162369,1.348694,3.822235,1.364129,0.453639,0,0,0.551113,0.05878,0.023059,0.181288,0.047745,0.15257,0,0.315376,0.516453,0.076314,0.042802,0.055938,0.011941,0,0,0.001448,0.124345,0.377346,0.198074,0.367631,0.152111,0.046861,0,0.022291,0.041022,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.499584,954.247165,3660.563436,1411.524511,552.088489,28.463065,234.397842,1172.554515,9521.74408,21195.886809,16239.2689,18119.083528,50393.519071,1028.335981,51307.961818,66051.043932,180392.839575,52747.85881,59092.959675,54660.401253000004,12548.826873,14012.349961,12989.584184,8940.922157,10176.707896,9322.154987,4950.666534,5548.715935,5131.070694,2364.007542,2665.536783,2455.557576,11707.724196,13100.752816,12126.202624,27702.415304,60279.10244,39899.88158,12217.447681,15647.034608,42379.176133,8629.791693,11472.740581,32272.9303,4814.375401,6202.605211,16953.794812,2293.323466,2998.896021,8313.095307,11397.609772,14641.492514,39931.047622,3214.093889,11803.777135,32.157343,23.981086,102.639692,39.603548,13.496312,0.454006,4.142743,31.915606,874.035896,759.609488,3047.436627,1130.475916,460.531481,15.982463,176.562886,970.72903,360.418292,705.168943,243.919086,116.960026,3001.765921,7638.404983,6945.147823,10930.734521,185.710524,23.180485,123.800302,7.227246,539.658441,80.333589,201.145795,35.367646,70.213165,54.253901,2.707737,0,13.082128,135.920508,111.534034,239.942176,208.850508,9.535891,158.034467,151.025741,6.292946,92.260231,728.062198,7.913886,250.970062,245.138872,4.414951,74.192659,63.65226,0.296406,17.172833,0.205457,0,0,4.471978,0.585476,6.491105,133.984808,7.755153,35.835132,778.547138,9.535891,44.375433,546.82952,6.292946,29.486126,2023.498013,7.913886,109.425424,804.523197,4.414951,23.946522,250.50137,0.296406,4.245804,6.927128,0,0,55.726122,0.585476,1.349349,372.306906,7.755153,13.869545,4229.004,11947.185901,293.111179,95.174408,NA,NA,NA,NA,NA,NA,NA,NA
6401,NA,18968,91.648813,87.640436,40.969543,51.613234,86.530136,30.723889,426.073468,24.946868,21.257767,94.207674,32.115973,8.748527,0.221875,4.100047,22.405499,0,0,0,24.432106,15.680384,75.531694,25.955023,8.813272,0.045999,1.001199,15.316961,0.736638,0.09349,2.506684,1.118897,1.755001,0,3.312125,7.240535,1.252237,0.867262,1.086092,0.57897,0.026208,0,0.056954,0.893112,4.705914,2.870585,10.677494,2.439043,0.665297,0,0.150683,1.507664,0,0,0,0,0,0,0,0,0,0,0,0,0,862.491241,798.944591,3000.737092,1172.243453,437.932095,28.288964,200.563663,944.781339,9944.979282,25500.192065,17118.156756,21500.199371,25111.15438,1003.337679,25949.679026,54766.196565,208927.726271,29221.560778,42002.097697,33384.484399,6999.490366,9927.690454,7951.661012,5089.109121,7408.612988,5850.149754,2745.164688,3948.141333,3137.026755,1355.461345,1939.149802,1546.66995,6445.936582,9274.551144,7367.442394,44028.989924,85564.09038,59610.718037,6252.156873,12898.622174,48769.512474,4467.493072,9673.640198,37071.474989,2436.885993,5147.78142,19644.570589,1202.578332,2524.944944,9550.425445,5724.546143,12106.748372,46231.764595,1640.982409,13666.581647,40.614325,30.065397,143.859594,46.898386,11.162438999999999,0.381581,4.467454,32.672161,502.718516,438.386398,1753.139115,640.185546,260.681358,10.120175,97.810533,551.895861,44.918902,223.362427,131.520445,62.583881,1460.957748,4102.212311,3902.166552,5371.862618,237.312628,15.838103,157.81501,5.001599,710.171465,56.119721,258.00782,24.664774,88.261783,36.245093,2.860115,0,14.528217,96.060528,145.792292,168.397708,133.177043,12.359968,114.929411,96.944972,8.350514,67.258028,476.517847,10.477535,183.00739,158.934113,5.65191,54.181583,40.568905,0.332385,12.308544,0.116164,0,0,2.528409,0.6768,4.611867,87.265677,9.685364,26.616861,557.575433,12.359968,28.544943,397.122378,8.350514,19.113959,1473.986912,10.477535,72.289444,596.756747,5.65191,15.554882,187.918325,0.332385,2.735178,7.307069,0,0,46.764784,0.6768,0.842133,273.674502,9.685364,9.140451,4996.208347,6065.771587,229.671,95.76869,NA,NA,NA,NA,NA,NA,NA,NA
6402,NA,15584,94.574076,105.278735,40.809337,43.933898,84.029892,43.417208,423.394556,44.883549,29.604393,155.877499,46.928636,7.211279,0.414289,2.75416,29.770974,0,0,0,30.383847,21.516726,121.739963,38.034035,9.993923,0,0,23.416489,0.760439,0.090789,2.465174,1.805883,1.893657,0,3.026527,6.874521,1.713663,1.420736,1.744468,0.828231,0,0,0.017972,0.932123,6.448908,4.548719,19.551025,3.766867,0.646073,0,0.146329,2.447589,0,0,0,0,0,0,0,0,0,0,0,0,0,906.2538,836.407159,3153.045756,1227.212995,458.549771,29.215458,208.469418,990.362653,10098.665851,25992.613445,17435.255392,21643.06176,27744.706689,1031.201202,28589.19023,56494.967798,210876.602402,31649.36395,43951.675025,35612.167462,7583.658704,10400.29573,8489.354097,5520.932485,7754.920429,6246.107254,2973.47216,4131.39537,3346.488031,1460.489934,2023.330221,1642.856129,6978.300355,9702.022057,7855.782132,43782.043986,85556.435654,59449.253905,6885.234619,13318.175186,49231.903688,4937.322007,9980.971853,37418.467911,2685.093825,5310.239738,19827.679346,1317.30972,2599.726753,9638.113632,6303.949375,12486.119463000001,46662.539207,1812.84359,13794.712366,44.077604,31.777088,154.664941,49.847677,11.34275,0.416928,4.408813,34.505671,557.739238,487.996438,1946.068494,713.526021,288.817636,11.457139,109.557936,612.200305,51.427325,254.085199,149.500257,79.553083,1646.087832,4623.257508,4368.319279,5944.855157,252.146835,16.57103,167.698117,5.255973,757.359612,58.598801,273.973122,25.744445,93.29309,38.00126,2.945249,0,14.970849,100.357629,155.129978,175.741097,139.247674,13.149465,120.056378,101.315807,8.91935,70.24951,497.510291,11.187425,190.840445,165.989105,5.986248,56.553161,42.409182,0.342549,12.841846,0.121786,0,0,2.650759,0.702701,4.836043,91.125813,10.279,27.676902,583.152733,13.149465,29.828608,415.014412,8.91935,19.96494,1537.869891,11.187425,75.437971,621.608201,5.986248,16.245759,195.228039,0.342549,2.858844,7.404597,0,0,48.088971,0.702701,0.881622,284.852892,10.279,9.538854,5029.603143,6696.346718,237.892758,98.369923,NA,NA,NA,NA,NA,NA,NA,NA
6403,NA,4284,18.221497,17.841545,8.643032,11.591377,18.98735,6.212349,90.228759,4.807281,4.719563,18.083083,7.973145,2.500168,0.060247,1.454369,5.486876,0,179.25,59.75,5.343535,3.720728,16.406604,6.780599,2.321844,0.030281,0.659081,3.579372,0.14636,0.020515,0.539563,0.22845,0.320917,0,0.812599,1.684726,0.25095,0.155752,0.195256,0.17203,0.017253,0,0.029574,0.174008,1.117575,0.660751,2.169248,0.563791,0.145986,0,0.033064,0.354866,0,0,0,0,0,0,0,179.25,59.75,0,179.25,59.75,0,869.781061,807.718348,3000.815992,1198.144507,450.634977,29.549257,209.661263,966.199123,12340.510288,29786.571408,18204.277365,22309.614122,28194.847403,819.821193,28593.880462,57330.765204,217121.506588,31750.051798,44341.055523,35789.715485,7565.373517,10463.259628,8493.000106,5385.249105,7720.763911,6144.596111,2976.843511,4163.093619,3357.622784,1473.877897,2049.919529,1659.775903,7077.058994,9848.337669,7964.735836,31397.333967,76632.61717,48379.864757,6843.921389,13503.012336,50798.712282,4758.993359,10050.746903,38552.63198,2678.697965,5384.151908,20407.940841,1325.65516,2647.489914,9942.986974,6389.606105,12724.063549,48090.675772,1797.975294,14200.593778,21.931368,16.485153,67.675074,28.141507,11.35269,0.273386,3.461405,24.477172,506.825252,430.301696,1745.213704,645.750419,262.064178,9.186732,98.752531,556.953643,179.462788,375.237312,138.899372,435.518286,2089.090488,4926.364951,4076.181925,6273.131641,149.848582,18.174107,103.803593,5.56044,453.380933,63.765888,177.380054,28.867176,61.521225,42.013141,3.000545,0,14.816496,108.303819,95.650331,192.072414,159.834037,7.579654,129.219734,116.274566,4.96264,76.067018,566.859693,6.221327,211.110641,190.019237,4.119406,61.392827,48.69738,0.337153,13.802018,0.14967,0,0,3.257702,0.615453,5.085657,104.002465,5.864899,30.673421,626.322964,7.579654,34.199338,445.795161,4.96264,22.851462,1680.368412,6.221327,85.717832,677.458179,4.119406,18.571744,213.554971,0.337153,3.250778,8.004927,0,0,52.65313,0.615453,1.019387,315.494648,5.864899,10.845504,5194.605147,6727.443169,231.461584,75.395738,NA,NA,NA,NA,NA,NA,NA,NA
6501,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1417.059225,1362.232878,4903.703461,1938.39155,730.415787,59.859642,348.449287,1564.945953,15449.837639,47979.932115,23284.536602,23178.264558,50918.660211,1045.544553,51460.003499,74701.847244,232053.802684,53676.449078,63509.172761,56692.354613,12833.084295,15087.88754,13523.660876,9373.691636,11199.919217,9942.635788,5041.333957,5967.46694,5325.546788,2407.4664,2865.203931,2548.828323,11859.568865,14028.561786,12523.513684,34174.362495,81735.08196,51947.100464,12326.542811,17694.988522,54346.180285,8930.64597,13209.73189,41296.832138,4831.947095,7019.40457,21813.609156,2301.958135,3387.80362,10618.260678,11376.900544,16511.701624,51361.121728,3274.224647,15188.990374,40.684716,27.91161,136.067234,44.356004,11.800739,0.397163,3.472104,33.418802,1146.720767,1084.524183,3970.126011,1529.802685,598.319205,44.611889,268.205888,1269.965622,424.001369,2409.87088,1420.444368,1348.199435,4031.704651,11022.863784,9716.614007,11917.871793,399.253555,24.658039,266.858451,8.167978,1182.575483,86.939823,435.5032,38.334544,155.465875,56.718181,8.955085,0,29.256849,150.22798,243.500843,259.506624,227.308552,20.706898,177.592007,163.958076,13.866457,104.112338,797.40595,17.410723,279.628457,266.554478,9.54274,83.368863,69.248903,0.599517,18.545319,0.203081,0,0,4.420179,1.200303,7.28409,146.309762,16.520399,39.850458,861.948513,20.706898,48.254292,615.767263,13.866457,32.053779,2256.870687,17.410723,120.079242,907.266737,9.54274,26.0981,278.09794,0.599517,4.732406,9.814682,0,0,66.208459,1.200303,1.459046,409.836227,16.520399,15.228556,5397.669293,12191.407218,267.953124,98.158978,NA,NA,NA,NA,NA,NA,NA,NA
